fetched_at,data_timestamp,datetime,datetime_ph,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-09-11T00:02:32.939544+08:00,1788969600,2026-09-09T16:00:00+00:00,2026-09-10T00:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,25.5,26.51,,,1009,92,,,10000,17.71,225,100,1788990376,1789034603,,
2026-09-11T00:02:32.939544+08:00,1788973200,2026-09-09T17:00:00+00:00,2026-09-10T01:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,25.33,26.32,,,1008,92,,,9384,17.5,219,100,1788990376,1789034603,,
2026-09-11T00:02:32.939544+08:00,1788976800,2026-09-09T18:00:00+00:00,2026-09-10T02:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,25.34,26.31,,,1008,91,,,10000,14.62,215,100,1788990376,1789034603,,
2026-09-11T00:02:32.939544+08:00,1788980400,2026-09-09T19:00:00+00:00,2026-09-10T03:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,25.33,26.29,,,1007,91,,,10000,13.03,200,100,1788990376,1789034603,,
2026-09-11T00:02:32.939544+08:00,1788984000,2026-09-09T20:00:00+00:00,2026-09-10T04:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,25.36,26.28,,,1008,89,,,10000,11.23,194,100,1788990376,1789034603,,
2026-09-11T00:02:32.939544+08:00,1788987600,2026-09-09T21:00:00+00:00,2026-09-10T05:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,25.43,26.33,,,1008,88,,,10000,10.37,186,100,1788990376,1789034603,,
2026-09-11T00:02:32.939544+08:00,1788991200,2026-09-09T22:00:00+00:00,2026-09-10T06:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,25.45,26.35,,,1008,88,,,10000,9.83,175,100,1788990376,1789034603,,
2026-09-11T00:02:32.939544+08:00,1788994800,2026-09-09T23:00:00+00:00,2026-09-10T07:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,25.92,26.84,,,1009,87,,,10000,9.14,163,100,1788990376,1789034603,,
2026-09-11T00:02:32.939544+08:00,1788998400,2026-09-10T00:00:00+00:00,2026-09-10T08:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,26.64,26.64,,,1009,84,,,10000,10.84,186,100,1788990376,1789034603,,
2026-09-11T00:02:32.939544+08:00,1789002000,2026-09-10T01:00:00+00:00,2026-09-10T09:00:00+08:00,14.0760,120.6321,Asia/Manila,804,Clouds,overcast clouds,27.07,30.2,,,1010,83,,,9493,11.66,198,100,1788990376,1789034603,,
