fetched_at,data_timestamp,lat,lon,timezone,weather_id,weather_main,weather_description,temp,feels_like,temp_min,temp_max,pressure,humidity,sea_level_pressure,grnd_level_pressure,visibility,wind_speed,wind_direction,clouds_all,sunrise,sunset,rain_1h,snow_1h
2026-03-02T11:04:14.758316,1772449454,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,28.8,34.19,,,1010,80,,,10000,3.8,295,93,1772403232,1772445955,,
2026-03-02T11:04:14.758361,1772449200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,28.8,34.19,,,1010,80,,,10000,3.8,295,93,,,,
2026-03-02T11:04:14.758374,1772452800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,28.67,34.04,,,1010,81,,,10000,2.61,299,92,,,,
2026-03-02T11:04:14.758386,1772456400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,28.32,33.45,,,1010,83,,,10000,1.03,281,96,,,,
2026-03-02T11:04:14.758394,1772460000,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,27.95,32.76,,,1011,85,,,10000,0.26,164,97,,,,
2026-03-02T11:04:14.758401,1772463600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,27.48,31.6,,,1011,86,,,10000,0.88,127,99,,,,
2026-03-02T11:04:14.758408,1772467200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,26.92,30.21,,,1010,87,,,10000,1.17,113,100,,,,
2026-03-02T11:04:14.758414,1772470800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,26.71,29.75,,,1010,88,,,10000,1.26,79,100,,,,
2026-03-02T11:04:14.758419,1772474400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,26.5,26.5,,,1009,88,,,10000,1.76,77,100,,,,
2026-03-02T11:04:14.758425,1772478000,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,26.36,26.36,,,1009,87,,,10000,1.8,84,99,,,,
2026-03-02T11:04:14.758432,1772481600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,26.18,26.18,,,1010,88,,,10000,1.88,99,98,,,,
2026-03-02T11:04:14.758438,1772485200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.95,25.95,,,1010,89,,,10000,1.93,84,93,,,,
2026-03-02T11:04:14.758444,1772488800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.74,26.69,,,1011,89,,,10000,1.96,87,86,,,,
2026-03-02T11:04:14.758450,1772492400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,26.35,26.35,,,1011,85,,,10000,1.96,85,90,,,,
2026-03-02T11:04:14.758457,1772496000,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,28.66,32.34,,,1012,72,,,10000,2.37,74,90,,,,
2026-03-02T11:04:14.758463,1772499600,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,28.99,31.33,,,1012,62,,,10000,2.5,70,45,,,,
2026-03-02T11:04:14.758469,1772503200,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,30.87,33.42,,,1011,55,,,10000,2.02,48,32,,,,
2026-03-02T11:04:14.758475,1772506800,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,31.83,34.78,,,1011,53,,,10000,1.35,29,29,,,,
2026-03-02T11:04:14.758481,1772510400,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,31.53,34.94,,,1010,56,,,10000,0.64,154,45,,,,
2026-03-02T11:04:14.758487,1772514000,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,30.39,33.59,,,1010,60,,,10000,1.58,189,41,,,,
2026-03-02T11:04:14.758495,1772517600,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,30.06,32.95,,,1009,60,,,10000,1.91,218,39,,,,
2026-03-02T11:04:14.758501,1772521200,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,29.96,32.76,,,1008,60,,,10000,2.41,207,26,,,,
2026-03-02T11:04:14.758510,1772524800,14.0760145,120.6321413,Asia/Manila,802,Clouds,scattered clouds,29.52,32.3,,,1008,62,,,10000,2.97,192,37,,,,
2026-03-02T11:04:14.758516,1772528400,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,28.77,31.4,,,1009,65,,,10000,2.37,195,55,,,,
2026-03-02T11:04:14.758525,1772532000,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,27.27,29.51,,,1009,72,,,10000,1.08,202,61,,,,
2026-03-02T11:04:14.758531,1772535600,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,26.83,28.88,,,1010,74,,,10000,0.61,91,70,,,,
2026-03-02T11:04:14.758537,1772539200,14.0760145,120.6321413,Asia/Manila,803,Clouds,broken clouds,26.03,26.03,,,1011,76,,,10000,1.45,39,75,,,,
2026-03-02T11:04:14.758543,1772542800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,25.19,25.83,,,1012,79,,,10000,1.59,62,99,,,,
2026-03-02T11:04:14.758550,1772546400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,24.61,25.22,,,1012,80,,,10000,2.16,67,100,,,,
2026-03-02T11:04:14.758561,1772550000,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,23.97,24.59,,,1012,83,,,10000,2.47,97,100,,,,
2026-03-02T11:04:14.758569,1772553600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,23.53,24.16,,,1012,85,,,10000,2.29,106,99,,,,
2026-03-02T11:04:14.758575,1772557200,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,23.21,23.86,,,1011,87,,,10000,2.75,117,99,,,,
2026-03-02T11:04:14.758581,1772560800,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,22.88,23.55,,,1011,89,,,10000,3.22,118,100,,,,
2026-03-02T11:04:14.758587,1772564400,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,22.81,23.47,,,1011,89,,,10000,2.9,107,100,,,,
2026-03-02T11:04:14.758592,1772568000,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,22.64,23.28,,,1011,89,,,10000,2.76,95,100,,,,
2026-03-02T11:04:14.758598,1772571600,14.0760145,120.6321413,Asia/Manila,804,Clouds,overcast clouds,22.51,23.14,,,1011,89,,,10000,2.83,97,100,,,,
